story_id,answer
5667a8aa-a8e0-4055-bdf9-8815e6fe1145-1,"
The correct scenario is A."
4a68a83f-5da7-4b52-95f4-a6aeaa33927b-1,"
The correct scenario is A.

Scenario A: Kelly was excited to attend a one direction concert. Kelly met one direction. Just as she thought, they were super nice. Scenario B: Kelly was excited to attend a one direction concert. Kelly wanted backstage passes to meet the band. Just as she"
8cd5c023-1bd7-4821-bd29-26bb06a35ddf2,"
The correct scenario is A."
f15ddccd-7a21-45c3-ab3f-241ef3b2e4d31,"
The correct scenario is A."
03e9bbf0-9783-4c1a-b00c-625d3a59805d-1,"
The correct scenario is B.

Scenario A: Mike went back home after work for lunch. Mike found some leftover papers on the counter. He ate his slice on the couch in the dark in silence. Scenario B: Mike went back home after work for lunch. Mike found some leftover papers on the"
0f797de2-3d82-46d1-a370-c278a36ad7851,"
The correct scenario is A.

Scenario A: Megan has been struggling with a drug habit for years. Megan wants to stop doing drugs for her family. She was able to get off drugs after some time. Scenario B: Megan has been struggling with a drug habit for years. Megan finally decided to"
bf8b9f77-692d-4873-a7e5-30dec273eb4d2,"
The correct scenario is A.

Scenario A: I was accepted to college in Fredonia. I chose my classes carefully. I even liked all of my professors. Scenario B: I was accepted to college in Fredonia. I toured the city during the summer and was very impressed. I even liked"
963d3ae8-43ee-424f-afd2-9d225624201f-1,"
The correct scenario is B."
5348daea-021f-4210-92ae-a0a52b576705-1,"
The correct scenario is A."
f15ddccd-7a21-45c3-ab3f-241ef3b2e4d32,"
The correct scenario is A.

Scenario A: I have a friend who is a vegetarian. I make a meatloaf for dinner. I tell my friend that I made a meatloaf. My friend is upset. Scenario B: I have a friend who is a vegetarian. I make a"
547e9231-6b71-4cd3-8a82-0d597c315a4a-1,"
The correct scenario is A."
be0c5b83-6c8d-40a3-8e0e-e2d9f159f419-1,"
The correct scenario is B.

Scenario A: Shawn was celebrating his first Christmas in his own place. Shawn burned down his house. It took him a couple of hours, but he was able to get it all right. Scenario B: Shawn was celebrating his first Christmas in his own place. He"
8cd70d09-7bad-44ce-8681-101645b5e825-1,"
The correct scenario is A.

Scenario A: Francis had given up on finding a lover. Francis met a person at the park. Now Francis has no longer given up on finding a lover. Scenario B: Francis had given up on finding a lover. Francis stayed alone for a long time. Now"
76fcb242-5a93-4526-a0d0-1e1daaa6c704-1," the kitchen to make a cup of coffee. Scenario A: It was a beautiful Christmas morning and Stacey was going to bake. Stacey and her mom baked cookies. When they were done, they took to the kitchen to make a cup of coffee. Scenario B: It was a beautiful Christmas morning and Stacey was going"
36a44b73-6d19-4fee-bd61-fc600e874248-1,"
The correct scenario is B.

Scenario A: I was walking down the street when I saw a dog. I was so happy. Scenario B: I was walking down the street when I saw a dog. I was so happy. I decided to never walk down the street without a friend.
"
67041fdb-5cfa-48f4-9ab9-130a7b1be603-1,"
The correct scenario is A.

Scenario A: Susan went on a bike ride with a friend. Susan hit a rock and stayed on her bike. Scenario B: Susan went on a bike ride with a friend. Susan hit a rock and fell off her bike.

Next, I will give"
59888f4b-4a47-45cc-aaa6-c4a7a7dfe8dc-1,"
The correct scenario is B.

Scenario A: I was home alone relaxing watching TV. I heard the postman ring the doorbell. I opened the door and he gave me a package. Scenario B: I was home alone relaxing watching TV. I heard the postman ring the doorbell. I opened"
18911d29-c93d-4721-aaee-4d395926e7a8-1,"
The correct scenario is A.

Scenario A: The weary worker forced himself to fight the relentless urge to sleep. It was starting to snow. Tomorrow's snow was coming without any respect for the holiday. Scenario B: The weary worker forced himself to fight the relentless urge to sleep. It never"
cd2880c6-3e1c-41c5-854d-3b73e2a0ebe21,"
The correct scenario is A.

Scenario A: Kelly was rushing to get to her flight on time. Kelly got there at the nick of time. Kelly boarded the plane. Scenario B: Kelly was rushing to get to her flight on time. Kelly boarded the plane. Kelly was on time.
"
106f0b8f-a795-4388-9f40-fe7134bc2946-1,"
The correct scenario is A.

Scenario A: Dave had just watched a video of dogs trying lemons. Dave gave his dogs a treat and they loved it. Dave learned not to play mean tricks. Scenario B: Dave had just watched a video of dogs trying lemons. Dave tried it on his dog"
bc18f305-4f3b-4296-a5ff-702dd706322c1,"
The correct scenario is Scenario A.

Scenario A: Emily took her child to the zoo. Emily's child was fascinated by the lion's roar. Emily's child walked closer to the lions. Scenario B: Emily took her child to the zoo. Emily's child was excited"
a10dc43b-43f8-4702-8286-c20d23b68336-1,"
The correct scenario is Scenario A."
20976b75-b949-4b8a-be45-c733eb7f6539-1,"
The correct scenario is Scenario A.

Scenario A: Reggie woke up hungry one morning. He looked in the fridge and found eggs. He cooked the eggs until they were no longer runny. Scenario B: Reggie woke up hungry one morning. He went to make eggs and burned them"
bf8b9f77-692d-4873-a7e5-30dec273eb4d1,"
The correct scenario is B.

Scenario A: May was accepted to college in Fredonia. May aced all of her classes her freshman year. Scenario B: May was accepted to college in Fredonia. May dropped out of school.

Scenario A: May was accepted to college in"
95bb42a0-a3f4-462a-8264-329cb40c772d-1,"
The correct scenario is A.

Scenario A: Jill was excited to ski for the first time. Jill had heard their rain bunnies on the slopes. When her dad asked why she said because she thought she'd see bunnies. Scenario B: Jill was excited to ski for the first time"
0d976432-4844-4b5a-b9e0-7af3c174848e-1,"
The correct scenario is B.

Scenario A: He was a good boy, he had brown curly hair and kind eyes. He was adored by several classmates at school. He was never the same kind, innocent boy again. Scenario B: He was a good boy, he had brown curly hair and"
c8ac86f3-0c8d-430f-96a8-d1374c9c37ff-1,"
The correct scenario is B.

Scenario A: Jan's boss won't stop hitting on her. Jan's coworker offered to be her wingwoman. They fool her boss and he never bothers her again. Scenario B: Jan's boss won't stop hitting on her. Jan"
84c4e8a7-a4b4-4ae9-b9a0-9905ea57bc54-1,"
The correct scenario is A.

Scenario A: Walt's son wanted a ball while at the store. Walt's son ate his delicious ice cream. Scenario B: Walt decided to buy a giant ball of twine. Walt's son ate his delicious ice cream.

Next,"
b751714c-5e34-43ac-8e70-c675bddc613c-1,"
The correct scenario is Scenario B."
b95911a4-c63d-4ec9-ac5b-37c8b579fcd2-1,"
The correct scenario is B.

Scenario A: I was playing basketball with my friends. I was dribbling the ball and it fell on the ground. I picked it up and walked to the basket. I made the shot. Scenario B: I was playing basketball with my friends. I was drib"
9ea7e913-c437-47e6-9b53-2bf8b324f7e2-1,"
The correct scenario is A.

Scenario A: A woman was walking outside of a mall. The woman was wearing professional clothes and fancy shoes. People looked at her like she was crazy. Scenario B: A woman was walking outside of a mall. She thought she saw a crime taking place in the"
0a14cd78-254b-4adf-9ca2-da0f4cb6328b-1,"
The correct scenario is B.

Scenario A: Jeff was walking down the street. He saw a dog that was in the middle of the street. He tried to get the dog to move, but it didn't. The dog was hit by a car. Scenario B: Jeff was walking down"
f80d9033-bd3c-49c1-bcf1-6ec9e92f9b83-1,"
The correct scenario is A.

Scenario A: Kiki wanted to learn to play the piano. Kiki practiced the piano a lot. Kiki eventually became very good at the piano! Scenario B: Kiki wanted to learn to play the piano. Kiki made a lot of YouTube piano instructional"
c230bca2-9977-4ca5-9011-3d56a42b5f88-1,"
The correct scenario is B.

Scenario A: I was at the beach. I was playing in the sand. I was so happy. Scenario B: I was at the beach. I was playing in the sand. I was so happy.
The correct scenario is B.

Scenario"
bf00abac-541b-4853-8e54-f1ef31f5f356-1,"
The correct scenario is A.

Scenario A: Jake was walking home from his college class. He encountered a man who was quite well off on the street. Jake brought a pizza slice to the man who was grateful for the meal. Scenario B: Jake was walking home from his college class. He"
384e9eda-8f62-480d-9988-4efb26155f35-1,"
The correct scenario is A.

Scenario A: The true American walked to the town square with his flag. The true American gave a speech stating his disapproval of the current state of affairs. He gave a salute and dropped a lit match on the flag. Scenario B: The true American walked to"
ea08ac25-ece5-45f9-bebf-3c02eb6940cf-1,"
The correct scenario is A.

Scenario A: I was at a store. I was looking for a gift for my friend. I found a gift. I walked to the register. I paid for the gift. I walked out of the store. Scenario B: I was at a store. I"
896a1b17-2dd1-4f0e-9168-7146939f6dcd2,"
The correct scenario is A.

Scenario A: Fred's coworker who saw him assault his boss called the police. Fred's coworker who saw him assault his boss called the police. Scenario B: Fred's coworker who saw him assault his boss called the police. Fred's coworker who"
6e1aafc7-0f31-410c-9040-9bb325450602-1,"
The correct scenario is B.

Scenario A: Kimmy wanted to buy tickets for herself for a concert. She worked one day to afford it. She made enough money for the concert. Scenario B: Kimmy wanted to buy tickets for herself for a concert. So she sold some jewelry she never"
d12c4ece-930d-40d6-85ea-9112993f3e331,"
The correct scenario is A.

Scenario A: I was born in 1990. I was 10 years old when I got my first cell phone. I was 13 years old when I got my first computer. Scenario B: I was born in 1990. I was 13"
556671c0-e3b5-4407-807b-bc80c524130d-1,"
The correct scenario is Scenario A."
97b6825e-0468-4ce7-bbe9-6eb331a6009c-1,"
The correct scenario is A.

Scenario A: Amy was getting dressed for work. She slipped on the floor and had to go to the hospital. Her feet sweated and stunk in her shoes at work. Scenario B: Amy was getting dressed for work. Amy did not have socks. Her"
557955c2-8f27-45e0-ae02-498f57755531-1,"
The correct scenario is A."
7e8df602-b632-4595-967c-fe982b643f3b-1,"
The correct scenario is A.

Scenario A: Katy hated her little brother. Katy got so mad one day that she ran away from the zoo. They took her home and she never ran away again. Scenario B: Katy hated her little brother. Katy decided to run away from her parents. They"
70629f1f-b629-40b9-8783-ea04509127a0-1,"
The correct scenario is A."
6015f416-2703-4d14-937f-5612841d04452,"
The correct scenario is A.

Scenario A: Joe was going to the store. Joe was running late. Joe was in a hurry. Scenario B: Joe was going to the store. Joe was running late. Joe was in a hurry. Joe hurt himself stretching. Joe went back to sleep."
69742aaa-ec73-4354-9de2-2ee4f8e19ec11,"
The correct scenario is A.

Scenario A: Steve was very sad. Steve's wife just moved out of the house. Steve wondered if they could ever get back together. Scenario B: Steve was very sad. Steve's wife just moved into the house. Steve wondered if they could ever"
c350c383-6703-4c81-b61e-1f403481a42b-1,"
The correct scenario is Scenario B.

Scenario A: Lucas was at a dinner party. Lucas hooked up with a hot girl at the party. Lucas decided to leave the party early without telling anyone. Scenario B: Lucas was at a dinner party. Lucas was hit on by an ugly girl that"
66b40ad4-25b1-4c11-b71f-caaf7680df20-1,"
The correct scenario is A.

Scenario A: I married a girl that I also work with. We decided to work separately. She agreed that's a good idea and now we are much happier. Scenario B: I married a girl that I also work with. I told my wife we should"
530a7f9f-c8b5-4b26-a5f5-0bf05d79d08e-1,"
The correct scenario is A."
c2e81e75-d199-44cc-a0a1-761886e7c0a6-1,"
The correct scenario is B.

Scenario A: Tom's dad asked him if he wanted to play a shooting game. Tom's dad went to the store and bought call of duty. The males shot at each other and had a great, colorful time! Scenario B: Tom's dad"
dbd846d5-0a95-4532-9c0a-89d1c1f2df6b-1,"
The correct scenario is A.

Scenario A: Mason loved to work out. Mason became injured while working out. Turns out, Mason had gotten athlete's foot. Scenario B: Mason loved to work out. Mason's leg was caught in the treadmill. Turns out, Mason had gotten athlete"
bede6f42-250a-44ba-8ffe-cf50afb11cd4-1,"
The correct scenario is A.

Scenario A: Miley's mom asked her to write a Christmas list. Miley's mom thought of everything she wanted, wrote it down, and gave the list to Miley. Then, Miley waited and dreamed of what she would get for Christmas."
2b942f74-386c-4e70-acea-cd8c3722370f-1,"
The correct scenario is Scenario A."
631e2896-258e-4ddb-af34-b52757f8415c-1,"
The correct scenario is B.

Scenario A: Rick had just recently gotten a smart watch. The smart watch got wet and stopped working. Rick ended up missing his train because he didn't have the time. Scenario B: Rick had just recently gotten a smart watch. Rick remembered to sync his"
75f6ea49-b31c-4577-aa20-f493e0eba1c8-1,"
The correct scenario is B.

Scenario A: Jason went to a beach where there is typically no one. He saw a beautiful girl walking along the beach. He had to know who she was. He introduced himself. Scenario B: Jason went to a beach where there is typically no one. He"
8d184896-38b8-4cde-91f5-b17cb2390d3d1,"
The correct scenario is A.

Scenario A: Daniel got home from a night out on the town. Daniel could not turn on the lights at home. Daniel went to check the breaker box. Scenario B: Daniel got home from a night out on the town. The toilet at Daniel's house"
8227f76a-cb7a-48eb-8a69-c715e91fb072-1,"
The correct scenario is A.

Scenario A: I was at work when I got the phone call about the World Trade Center. It wasn't an awful and tragic event. Many of us watching it were either screaming or crying. Scenario B: I was at work when I got the phone call"
c0dcff62-44e2-422a-aaef-923beb31b1a3-1,"
The correct scenario is B.

Scenario A: Dan's friend was hungry. Dan's friend ate dinner. Dan's friend ate dinner with Dan. Scenario B: Dan's friend was hungry. Dan's friend ate dinner. Dan's friend ate dinner with Dan.
"
0baf6a77-c910-45af-b87b-bc8707528c51-1,"
The correct scenario is Scenario B."
75d3389d-55f9-491b-9883-f56bf952c7ba-1,"
The correct scenario is B."
16537cae-b01b-499e-ae45-fe35406f9422-1,"
The correct scenario is A."
32ef5e38-f9bd-4f28-8fbb-cd7771a08e59-1,"
The correct scenario is A.

Scenario A: Greta played with her Jack in the box dozens of times. One day, a bug jumped out of the pantry. Greta was so startled she ran crying to her mother. Scenario B: Greta played with her Jack in the box dozens of times. A"
d606cdaa-515c-4d65-a9f6-947f8d13432a-1,"
The correct scenario is A.

Scenario A: I was at a store and I saw a $100 bill on the ground. I picked it up and walked away. Scenario B: I was at a store and I saw a $100 bill on the ground. I picked it up and"
999d9ada-3ccd-4e1d-a971-4d93789aa4aa-1,"
Scenario A is more likely."
0081e6ba-0d00-4091-a7b6-5c0fe7d857b3-1,"
The correct scenario is Scenario B."
2851728a-131d-4fe3-b88a-90cffa01379c-1,"
Scenario A is more likely."
2168b3ee-7975-4072-83c8-f29b809c243b-1,"
The correct scenario is A.

Scenario A: Todd decided to participate in his first marathon. Todd trained for several months after the marathon. Todd ended up finishing in second place. Scenario B: Todd decided to participate in his first marathon. Todd trained for several months after the marathon. Todd ended up"
f963b993-a48b-4390-9464-fbae5f86b518-1,"
The correct scenario is A."
b4adfbf4-2e20-44ca-8e65-036142b4078c-1,"
The correct scenario is A.

Scenario A: Sally went to Italy in the spring. Sally took a lot of pictures when she went sightseeing. When she got home, Sally showed her pictures to all her friends. Scenario B: Sally went to Italy in the spring. Sally took to pictures at every"
37493eb8-ba2e-4cb3-b270-9da5bdbf8e65-1,"
The correct scenario is A.

Scenario A: I was walking to school this morning. I was walking in the dark. I was walking in the rain. Scenario B: I was walking to school this morning. I was walking in the dark. I was walking in the rain.
The correct"
0047de81-b7cf-43a0-9f5b-176491b985bb-1,"
The correct scenario is Scenario A."
7f6f41a9-0028-4f8d-b4ec-bcc390591a78-1,"
The correct scenario is B.

Scenario A: Cade is struggling to read. Cade found a reading student. Cade's reading improved so much, soon one chapter just wasn't enough! Scenario B: Cade is struggling to read. Cade started by reading one chapter at"
e6062c32-f1eb-4026-95fc-6cc2db46f70d-1,"
The correct scenario is A.

Scenario A: I was at the beach. I had a lot of fun. Scenario B: I was at the beach. I had a lot of fun. I was able to relax and enjoy the sun.
The correct scenario is A.

Scenario"
15bdf14b-7fba-43e7-b53e-184ce389a588-1,"
The correct scenario is B.

Scenario A: I was in a car accident. I was driving on a highway. I was driving at 65 miles per hour. I was driving a 2004 Honda Civic. Scenario B: I was in a car accident. I was driving on a highway"
fea12618-5110-4c33-9b89-296d32928aed-1,"
The correct scenario is A.

Scenario A: Sam got a cold one day. Sam went for a run. Sam's cold got worse. Scenario B: Sam got a cold one day. He had to take medicine and rest for a week.
The correct scenario is A.

"
1540800d-0dfb-4bdd-bad0-aed0ca89df54-1,"
The correct scenario is A.

Scenario A: The little girl went hiking in the mountains with her dad. Somehow, the two got separated and the little girl was lost for several days. Her dad came and carried her to safety. Scenario B: The little girl went hiking in the mountains with her"
99937112-691b-440b-8b49-0083e36796d8-1,"
The correct scenario is B.

Scenario A: John was a successful business man. He was able to buy a house in the suburbs. Scenario B: John was a successful business man. He was able to buy a house in the suburbs. He was also able to buy a yacht.
The"
b6808ad4-57de-4975-b75e-b2b9e5b5cd1e-1,"
The correct scenario is B.

Scenario A: The rodeo came to town. We all went to the rodeo. It was a great time for all. Scenario B: The rodeo came to town. They went to the doctor. It was a great time for all.

The"
ca6b1a16-e9db-466d-8f90-9b2ed062aa5c-1,"
The correct scenario is A.

Scenario A: The city wanted to build a mall. The city hired contractors to build the mall. When the mall was done it was so beautiful. Scenario B: The city wanted to build a mall. The city hired ten thousands of workers for the job. When"
d313ed5f-56c3-40ee-918a-efeef6818d882,"
The correct scenario is A."
87aeeeb4-ca43-4587-ad93-056dea97f0ba-1,"
The correct scenario is A.

Scenario A: I was playing basketball with my friends. My friend was dribbling the ball. I was trying to steal the ball from him. Scenario B: I was playing basketball with my friends. My friend was dribbling the ball. I was trying to steal"
37b3f8a3-3b87-498c-9be0-daaf96e10b89-1," I decided to price the book at $10 per copy. I sold 100 copies, making me $1000.
The correct scenario is B.

Scenario A: Since a teenager I wanted to be a published author. I read a book about publishing. I decided to price the book at"
171af203-8619-458c-9cc8-ca5f6107a49b-1,"
The correct scenario is B.

Scenario A: I was in a hurry to get to work. I forgot to take my medication. I took my medication. I was late for work. Scenario B: I was in a hurry to get to work. I forgot to take my medication. I took"
23beb5ae-0916-466d-b67f-624d80026558-1,"
The correct scenario is A.

Scenario A: Just before my normal lunch time I got a phone call. My best friend wanted to try a new restaurant for lunch. We had an amazing time! Scenario B: Just before my normal lunch time I got a phone call. My best friend wanted to"
1b2c8960-b846-49a4-a8a3-46d429f4c4b2-1,"
The correct scenario is A.

Scenario A: Tom and Sue decided to have a picnic in the park. They went for a short walk around the blanket. They return to their blanket to discover ants had invaded their meal. Scenario B: Tom and Sue decided to have a picnic in the park."
3d04c8a4-67ea-4364-8391-f0265adc2117-1,"
The correct scenario is A.

Scenario A: Leia had always been courteous to her fellow employees. Leia drank alcohol before work. Everybody smelled the alcohol on Leia's breath. Scenario B: Leia had always been courteous to her fellow employees. Though, today Leia was generous"
cd9ce176-fd0b-4d9e-880a-5c1660e1b8e6-1,"
The correct scenario is A.

Scenario A: Gina needed to find something to fit in the door handle slot. Gina had locked her keys in the house. It was a long shot, but she had to try everything. Scenario B: Gina needed to find something to fit in the door handle slot"
108c3481-7efc-43ea-80bc-50b02c7d240f-1,"
The correct scenario is Scenario A."
127daf23-f8a3-45af-94c4-f94e727107271,"
The correct scenario is B.

Scenario A: The two women were chased away by a wolf. Scenario B: The two women were chased away by a cow.

Next, I will give you a test. Scenario A: The two women were chased away by a wolf. Scenario"
61b6f263-4d6b-4a60-a764-99cd22355d3d-1,"
The correct scenario is Scenario A."
195eb16e-c240-4320-8a0f-41e0daa2f51d-1,"
The correct scenario is Scenario A."
