story_id,answer
b3af4672-cc20-4816-84c9-6fd833b9beb1-1,"
The correct scenario is A.

O1 is: The man was sitting on the plane., O2 is: The man reported the kid to the flight attendants., H1 is: The man saw a kid that needed help there., H2 is: A kid sat next to the man and spilled"
4c71ab31-31f0-4ada-900b-c61b996a15b2-1,"
The correct scenario is B.

O1 is: The police were called to the scene., O2 is: The police found the body., H1 is: The police found the body in the basement., H2 is: The police found the body in the attic. Scenario A is:"
5d0297ab-96c9-48ba-a71d-0da91c57a8ff-1,"
The correct scenario is B.

O1 is: I asked my mother what she wanted me to make for Thanksgiving., O2 is: We loved the soup!, H1 is: She said I could try making pumpkin pie., H2 is: Mother asked me to make chicken soup. Scenario A"
23a791d7-8563-416c-8768-c29df02554bc-1,"
The correct scenario is A.

O1 is: I was in the middle of a conversation with my friend when I heard a loud noise., O2 is: I was in the middle of a conversation with my friend when I heard a loud noise., H1 is: I was in the middle of a"
eb3c880b-ca0e-41a4-aa8c-3e602ed593c01,"
The correct scenario is B.

O1 is: I love taking long warm showers., O2 is: That's why I take two of them every day., H1 is: Showers make me sleepy., H2 is: Doing what you love is important. Scenario A is:"
44a68868-fdf2-4be3-93ad-86599c342dce-1,"
The correct scenario is B.

O1 is: The police found the body of a young woman., O2 is: The police found the body of a young man., H1 is: The police found the body of a young woman., H2 is: The police found the body of a young man"
aa917ce0-43a2-46ff-bd14-5d5bdd574263-1,"
The correct scenario is B.

O1 is: I was in the middle of a conversation with my friend., O2 is: I was in the middle of a conversation with my friend., H1 is: I was in the middle of a conversation with my friend., H2 is: I was in"
237f8984-25de-4a4c-99a8-a99219f1d605-1,"
The correct scenario is B.

O1 is: I'm going to the store to buy some milk., O2 is: I'm going to the store to buy some milk., H1 is: I'm going to the store to buy some milk., H2 is: I'm"
fd33b1f3-83ad-4947-995e-9d1d69be059f-1,"
The correct scenario is B.

O1 is: I'm going to the store to buy some milk., O2 is: I'm going to the store to buy some bread., H1 is: I'm going to the store to buy some milk., H2 is: I'm"
8004aded-0087-4023-9f7e-745ec3242ac1-1,"
The correct scenario is B.

O1 is: I was in the middle of a conversation with my friend., O2 is: I was in the middle of a conversation with my friend., H1 is: I was in the middle of a conversation with my friend., H2 is: I was in"
7f6a1dae-f4db-4cf3-8038-f4004c17dca1-1,"
The correct scenario is A.

O1 is: I was playing soccer with my friends., O2 is: I was playing soccer with my friends., H1 is: I was playing soccer with my friends., H2 is: I was playing soccer with my friends.
Scenario A is:"
7e890b79-8562-4a6a-bf77-529ee329742a-1,"
The correct scenario is A.

O1 is: A man was very happy to be able to buy a new car., O2 is: He was very happy to be able to buy a new car., H1 is: He was very happy to be able to buy a new car., H2 is"
22dfb240-ff3c-4135-9e91-444e44ec1228-1,"
The correct scenario is A.

O1 is: I was driving to New York for a vacation., O2 is: I had to carry around a lot of cash, but I enjoyed myself., H1 is: Some stores didn't accept cards., H2 is: Some stores didn't accept"
3a52741d-0dd9-4b2f-b79d-9449e3dc98cd-1,"
The correct scenario is B.

O1 is: The other day I was putting up curtains., O2 is: I had to start over again., H1 is: I realized I hung them backwards., H2 is: I realized I hung them perfectly.
Scenario A is: O1"
da41ccbd-0303-40c2-a26e-9a718a278df9-1,"
The correct scenario is B.

O1 is: The police were called to the scene of a car accident., O2 is: The police were called to the scene of a car accident., H1 is: The police were called to the scene of a car accident., H2 is: The police were"
2333fbe7-309c-413d-8cd4-67ce80eaca90-1,"
The correct scenario is B.

O1 is: The police were called to the scene of a domestic disturbance., O2 is: The police found the suspect hiding in the bushes., H1 is: The police were called to the scene of a domestic disturbance., H2 is: The police found the"
d0c35739-190f-4945-8bfa-b700c6889a1b-1,"
The correct scenario is A.

O1 is: The police were called to the scene., O2 is: The police were called to the scene because the house was on fire., H1 is: The police were called to the scene because the house was on fire., H2 is: The police were"
e4ad0eb1-ed43-4f41-923c-8f1b272570ef-1,"
The correct scenario is B.

O1 is: I was in the middle of a conversation with my friend when I heard a loud noise., O2 is: I was in the middle of a conversation with my friend when I heard a loud noise., H1 is: I was in the middle of a"
89e7a088-44f7-4180-b8fe-7e150e962a38-1,"
The correct scenario is A.

O1 is: I went to the bathroom today and noticed the dog needed to be fed., O2 is: He ate every single bit!, H1 is: I filled the bathtub and put him in., H2 is: I placed a bowl in front of him"
9009a9c5-a5ea-4281-b5ad-1d413bc27ee9-1,"
The correct scenario is B.

O1 is: I was in a car accident and I was in the hospital for a week., O2 is: I was in a car accident and I was in the hospital for a week., H1 is: I was in a car accident and I was in the"
1d1c4d93-6915-4282-844c-83ae6a375840-1,"
The correct scenario is A.

O1 is: I was in a hurry and I didn’t want to wait for the bus., O2 is: I was in a hurry and I didn’t want to wait for the bus., H1 is: I was in a hurry and I didn’"
fca2884b-c607-4b59-a086-2ba021ca0d53-1,"
The correct scenario is B.

O1 is: I went to the deli to get something to eat., O2 is: People behind me began to shout for me to decide., H1 is: I took my time selecting something to eat., H2 is: I decided my order quickly. Sc"
87c3e711-0f34-4620-b1d7-c33436b52546-1,"
The correct scenario is A.

O1 is: I was playing on top of the monkey bars one day., O2 is: I had to go to the hospital., H1 is: but I slipped and bruised my arm., H2 is: I fell off and broke my arm. Scen"
6bdd3686-e49e-4e83-869d-bed942e3e83d-1,"
The correct scenario is A.

O1 is: The police were called to the scene., O2 is: The police found the body of the victim., H1 is: The police found the body of the victim., H2 is: The police found the body of the victim.
Scenario"
2739d4b2-9721-4239-a6ff-6e04d45c4bbe-1,"
The correct scenario is B.

O1 is: I woke up so excited., O2 is: I grabbed my backpack and step into the unknown., H1 is: I did not wait to get going, I just jumped in., H2 is: Today was just another day. Scenario A"
5667a8aa-a8e0-4055-bdf9-8815e6fe1145-1,"
The correct scenario is B.

O1 is: I went to a holiday party yesterday., O2 is: Now I need to head to the gym., H1 is: I ate a lot of high calorie junk food., H2 is: I ate a lot of healthy food. Scenario"
4a68a83f-5da7-4b52-95f4-a6aeaa33927b-1,"
The correct scenario is A.

O1 is: The police were called to a house where a man was threatening to kill his wife., O2 is: The police arrived and found the man with a knife in his hand., H1 is: The police arrested the man., H2 is: The police"
8cd5c023-1bd7-4821-bd29-26bb06a35ddf2,"
The correct scenario is B.

O1 is: The police were called to the scene., O2 is: The police were called to the scene because of a domestic dispute., H1 is: The police were called to the scene because of a domestic dispute., H2 is: The police were called to"
f15ddccd-7a21-45c3-ab3f-241ef3b2e4d31,"
The correct scenario is A.

O1 is: I was in a car accident and I was in the hospital for a week., O2 is: I was in the hospital for a week and I was in the hospital for a week., H1 is: I was in the hospital for a week and"
03e9bbf0-9783-4c1a-b00c-625d3a59805d-1,"
The correct scenario is B.

O1 is: I was so excited to see my friend., O2 is: I was so excited to see my friend., H1 is: I was so excited to see my friend., H2 is: I was so excited to see my friend.
Scen"
0f797de2-3d82-46d1-a370-c278a36ad7851,"
The correct scenario is A.

O1 is: The police were called to the scene., O2 is: The police found the suspect and arrested him., H1 is: The suspect was found to be innocent., H2 is: The suspect was found to be guilty. Scenario A is:"
bf8b9f77-692d-4873-a7e5-30dec273eb4d2,"
The correct scenario is B.

O1 is: Erica was a good student., O2 is: She was a good student in high school., H1 is: Erica was a good student in college., H2 is: Erica was a good student in high school. Scenario A"
963d3ae8-43ee-424f-afd2-9d225624201f-1,"
The correct scenario is B.

O1 is: John was a good student., O2 is: He was a good student., H1 is: John was a good student., H2 is: John was a bad student. Scenario A is: O1 H1 O2 Scenario"
5348daea-021f-4210-92ae-a0a52b576705-1,"
The correct scenario is A.

O1 is: The police officer asked the man to step out of the car., O2 is: The man was arrested for driving under the influence., H1 is: The man was arrested for driving under the influence., H2 is: The man was arrested for driving"
f15ddccd-7a21-45c3-ab3f-241ef3b2e4d32,"
The correct scenario is A.

O1 is: I was in the middle of a conversation with my friend when I heard a loud noise., O2 is: I was in the middle of a conversation with my friend when I heard a loud noise., H1 is: I was in the middle of a"
547e9231-6b71-4cd3-8a82-0d597c315a4a-1,"
The correct scenario is B.

O1 is: The boy was a good student., O2 is: He was a good student, but he was also a bit of a troublemaker., H1 is: The boy was a good student., H2 is: He was a good student, but he"
be0c5b83-6c8d-40a3-8e0e-e2d9f159f419-1,"
The correct scenario is A.

O1 is: I was in the middle of a conversation with my friend, when I heard a loud noise., O2 is: I was in the middle of a conversation with my friend, when I heard a loud noise., H1 is: I was in the middle"
8cd70d09-7bad-44ce-8681-101645b5e825-1,"
The correct scenario is A.

O1 is: The police were investigating a murder case., O2 is: The police were able to solve the case., H1 is: The police were able to solve the case., H2 is: The police were not able to solve the case. Scenario"
76fcb242-5a93-4526-a0d0-1e1daaa6c704-1,"
The correct scenario is B.

O1 is: I was very excited to see my friend., O2 is: I was very excited to see my friend., H1 is: I was very excited to see my friend., H2 is: I was very excited to see my friend. Scenario"
36a44b73-6d19-4fee-bd61-fc600e874248-1,"
The correct scenario is A.

O1 is: I was in a car accident., O2 is: I was in a car accident., H1 is: I was in a car accident with a drunk driver., H2 is: I was in a car accident with a sober driver. Scenario"
67041fdb-5cfa-48f4-9ab9-130a7b1be603-1,"
The correct scenario is A.

O1 is: The teacher was very strict., O2 is: The teacher was very lenient., H1 is: The teacher was very strict., H2 is: The teacher was very lenient. Scenario A is: O1 H1 O2 Sc"
59888f4b-4a47-45cc-aaa6-c4a7a7dfe8dc-1,"
The correct scenario is B.

O1 is: My friend was in a car accident., O2 is: He was in a coma for a week., H1 is: He was in a coma for a week., H2 is: He was in a coma for a week.
"
18911d29-c93d-4721-aaee-4d395926e7a8-1,"
The correct scenario is B.

O1 is: Becky was sad because she had to go to the dentist., O2 is: Becky was happy because she got a new toothbrush., H1 is: Becky was sad because she had to go to the dentist., H2 is: Becky was happy"
cd2880c6-3e1c-41c5-854d-3b73e2a0ebe21,"
The correct scenario is B.

O1 is: The doctor said that the patient was in a coma., O2 is: The patient woke up., H1 is: The patient was in a coma., H2 is: The patient woke up.
Scenario A is: O1"
106f0b8f-a795-4388-9f40-fe7134bc2946-1,"
The correct scenario is B.

O1 is: I was trying to get a good night's sleep., O2 is: I ended up sleeping in the living room., H1 is: I ended up sleeping in the living room and woke up to a broken window., H2 is: I ended"
bc18f305-4f3b-4296-a5ff-702dd706322c1,"
The correct scenario is A.

O1 is: I was in the middle of a conversation with my friend when I heard a loud noise., O2 is: I was in the middle of a conversation with my friend when I heard a loud noise., H1 is: I was in the middle of a"
a10dc43b-43f8-4702-8286-c20d23b68336-1,"
The correct scenario is A.

O1 is: The bus was late., O2 is: The driver was very apologetic., H1 is: I was very upset., H2 is: I was very angry. Scenario A is: O1 H1 O2 Scenario B is"
20976b75-b949-4b8a-be45-c733eb7f6539-1,"
The correct scenario is A.

O1 is: The teacher told the class to write a paragraph about their favorite food., O2 is: The teacher told the class to write a paragraph about their favorite food., H1 is: The teacher told the class to write a paragraph about their favorite food., H"
bf8b9f77-692d-4873-a7e5-30dec273eb4d1,"
The correct scenario is A.

O1 is: I'm going to the store to buy some milk., O2 is: I'm going to the store to buy some milk., H1 is: I'm going to the store to buy some milk., H2 is: I'm"
95bb42a0-a3f4-462a-8264-329cb40c772d-1,"
The correct scenario is A.

O1 is: The weather was nice., O2 is: The weather was cold., H1 is: The weather was rainy., H2 is: The weather was snowy. Scenario A is: O1 H1 O2 Scenario B is:"
0d976432-4844-4b5a-b9e0-7af3c174848e-1,"
The correct scenario is B.

O1 is: He was a good boy, he had brown curly hair and kind eyes., O2 is: He was never the same kind, innocent boy again., H1 is: He saw a horrible crime., H2 is: He was adored by several"
c8ac86f3-0c8d-430f-96a8-d1374c9c37ff-1,"
The correct scenario is A.

O1 is: Kevin was born in South Korea., O2 is: Kevin ended up being home schooled., H1 is: Kevin struggled at school., H2 is: Kevin thrived in school.
Scenario A is: O1 H1 O2"
84c4e8a7-a4b4-4ae9-b9a0-9905ea57bc54-1,"
The correct scenario is A.

O1 is: The police officer was very nice to the kids., O2 is: The kids were very nice to the police officer., H1 is: The kids were very nice to the police officer., H2 is: The police officer was very nice to the kids"
b751714c-5e34-43ac-8e70-c675bddc613c-1,"
The correct scenario is A.

O1 is: I was in the middle of a game of basketball., O2 is: I was in the middle of a game of basketball., H1 is: I was in the middle of a game of basketball., H2 is: I was in the middle of"
b95911a4-c63d-4ec9-ac5b-37c8b579fcd2-1,"
The correct scenario is B.

O1 is: The police were called to the scene., O2 is: The police were called to the scene., H1 is: The police were called to the scene., H2 is: The police were called to the scene.
Scenario A is:"
9ea7e913-c437-47e6-9b53-2bf8b324f7e2-1,"
The correct scenario is A.

O1 is: A woman was walking outside of a mall., O2 is: People looked at her like she was crazy., H1 is: The woman was wearing professional clothes and fancy shoes., H2 is: She thought she saw a crime taking place in the parking"
0a14cd78-254b-4adf-9ca2-da0f4cb6328b-1,"
The correct scenario is A.

O1 is: The man was a very good friend of mine., O2 is: He was a very good friend of mine., H1 is: He was a very good friend of mine., H2 is: He was a very good friend of mine.
Sc"
f80d9033-bd3c-49c1-bcf1-6ec9e92f9b83-1,"
The correct scenario is B.

O1 is: Jim wanted to make a lot of money., O2 is: Jim eventually became a millionaire., H1 is: Jim worked hard to make money., H2 is: Jim invested his money wisely. Scenario A is: O1 H"
c230bca2-9977-4ca5-9011-3d56a42b5f88-1,"
The correct scenario is A.

O1 is: The kids were playing in the backyard., O2 is: The kids were playing in the backyard., H1 is: The kids were playing in the backyard., H2 is: The kids were playing in the backyard.
Scenario A is:"
bf00abac-541b-4853-8e54-f1ef31f5f356-1,"
The correct scenario is A.

O1 is: The man was very happy to see Jake., O2 is: Jake was very happy to see the man., H1 is: The man was very happy to see Jake., H2 is: Jake was very happy to see the man. Scenario"
384e9eda-8f62-480d-9988-4efb26155f35-1,"
The correct scenario is A.

O1 is: The true American walked to the town square with his flag., O2 is: He gave a salute and dropped a lit match on the flag., H1 is: The true American hoisted the flag on a tall flag pole., H2 is:"
ea08ac25-ece5-45f9-bebf-3c02eb6940cf-1,"
The correct scenario is A.

O1 is: I was having a good time with my friends., O2 is: But I was feeling a little sick., H1 is: I was feeling a little sick., H2 is: I was feeling a little sick. Scenario A is: O"
896a1b17-2dd1-4f0e-9168-7146939f6dcd2,"
The correct scenario is B.

O1 is: The police found the body of a man who had been shot in the head., O2 is: The police found the body of a man who had been shot in the head., H1 is: The police found the body of a man who had been"
6e1aafc7-0f31-410c-9040-9bb325450602-1,"
The correct scenario is B.

O1 is: I was in the middle of a conversation with my friend., O2 is: I was in the middle of a conversation with my friend., H1 is: I was in the middle of a conversation with my friend., H2 is: I was in"
d12c4ece-930d-40d6-85ea-9112993f3e331,"
The correct scenario is B.

O1 is: I was really excited to go to the party., O2 is: I was really excited to go to the party., H1 is: I was really excited to go to the party., H2 is: I was really excited to go to the party"
556671c0-e3b5-4407-807b-bc80c524130d-1,"
The correct scenario is A.

O1 is: The police officer was very polite and professional., O2 is: The officer was very rude and unprofessional., H1 is: The officer was very professional., H2 is: The officer was very rude. Scenario A is: O1 H"
97b6825e-0468-4ce7-bbe9-6eb331a6009c-1,"
The correct scenario is B.

O1 is: Bob was getting ready for a party., O2 is: He was late for the party., H1 is: He was not dressed up., H2 is: He was not wearing a tie. Scenario A is: O1 H1 O"
557955c2-8f27-45e0-ae02-498f57755531-1,"
The correct scenario is B.

O1 is: I was at the mall., O2 is: I was at the mall., H1 is: I was at the mall., H2 is: I was at the mall. Scenario A is: O1 H1 O2 Scenario"
7e8df602-b632-4595-967c-fe982b643f3b-1,"
The correct scenario is A.

O1 is: I was in a car accident., O2 is: I was in a car accident and I was in a coma for 3 months., H1 is: I was in a car accident and I was in a coma for 3 months.,"
70629f1f-b629-40b9-8783-ea04509127a0-1,"
The correct scenario is A.

O1 is: I went to the store to buy some milk., O2 is: I went to the store to buy some cookies., H1 is: I went to the store to buy some milk., H2 is: I went to the store to buy some cookies"
6015f416-2703-4d14-937f-5612841d04452,"
The correct scenario is A.

O1 is: The two friends were talking about their favorite movies., O2 is: They were talking about their favorite movies., H1 is: The two friends were talking about their favorite movies., H2 is: They were talking about their favorite movies. Scenario"
69742aaa-ec73-4354-9de2-2ee4f8e19ec11,"
The correct scenario is B.

O1 is: I was very happy when I got the job., O2 is: I was very sad when I got fired., H1 is: I was very happy when I got the job., H2 is: I was very sad when I got fired. Sc"
c350c383-6703-4c81-b61e-1f403481a42b-1,"
The correct scenario is B.

O1 is: I was going to go to the store to buy a new pair of shoes., O2 is: I decided to go to the store to buy a new pair of shoes., H1 is: I went to the store to buy a new pair of shoes"
66b40ad4-25b1-4c11-b71f-caaf7680df20-1,"
The correct scenario is B.

O1 is: I was very happy when I got a new job., O2 is: I was very happy when I got a new job., H1 is: I was very happy when I got a new job., H2 is: I was very happy when I"
530a7f9f-c8b5-4b26-a5f5-0bf05d79d08e-1,"
The correct scenario is A.

O1 is: My sister in law's husband is renovating their daughter's room., O2 is: The design is no longer available., H1 is: They wanted to order a doll online, so they checked to see if it was in stock., H"
c2e81e75-d199-44cc-a0a1-761886e7c0a6-1,"
The correct scenario is A.

O1 is: I was going to go to the store to buy some groceries., O2 is: I was going to go to the store to buy some groceries., H1 is: I was going to go to the store to buy some grocer"
dbd846d5-0a95-4532-9c0a-89d1c1f2df6b-1,"
The correct scenario is A.

O1 is: I was walking to the store recently., O2 is: I told them it was okay and then walked away., H1 is: When I was bumped into my a group of teenage girls; hurting my right arm., H2 is: When I"
bede6f42-250a-44ba-8ffe-cf50afb11cd4-1,"
The correct scenario is A.

O1 is: I was in the middle of a fight with my brother., O2 is: I was in the middle of a fight with my brother., H1 is: I was in the middle of a fight with my brother., H2 is: I was in"
2b942f74-386c-4e70-acea-cd8c3722370f-1,"
The correct scenario is A.

O1 is: I was in a hurry to get to the store., O2 is: I was in a hurry to get to the store., H1 is: I was in a hurry to get to the store., H2 is: I was in a hurry to"
631e2896-258e-4ddb-af34-b52757f8415c-1,"
The correct scenario is A.

O1 is: I was at work when I got the phone call about the World Trade Center., O2 is: Many of us watching it were either screaming or crying., H1 is: We saw the towers go down., H2 is: We saw the towels"
75f6ea49-b31c-4577-aa20-f493e0eba1c8-1,"
The correct scenario is B.

O1 is: The girl was wearing a red dress., O2 is: The girl was wearing a black dress., H1 is: The girl was wearing a white dress., H2 is: The girl was wearing a blue dress.
Scenario A is:"
8d184896-38b8-4cde-91f5-b17cb2390d3d1,"
The correct scenario is A.

O1 is: I'm a huge music lover., O2 is: My kids decided they wanted to leave early., H1 is: I brought my kids to a concert., H2 is: I brought my kids to a park.
Scenario A is"
8227f76a-cb7a-48eb-8a69-c715e91fb072-1,"
The correct scenario is B.

O1 is: I was in the middle of a conversation with my friend., O2 is: I was in the middle of a conversation with my friend., H1 is: I was talking to my friend., H2 is: I was talking to my friend. Sc"
c0dcff62-44e2-422a-aaef-923beb31b1a3-1,"
The correct scenario is A.

O1 is: The police officer asked for his license and registration., O2 is: Dan handed over his license and registration., H1 is: The cop asked for his license and registration., H2 is: Dan handed over his license and registration.
Scenario"
0baf6a77-c910-45af-b87b-bc8707528c51-1,"
The correct scenario is B.

O1 is: The man was wearing a blue shirt., O2 is: He was wearing a red shirt., H1 is: The man was wearing a blue shirt., H2 is: The man was wearing a red shirt. Scenario A is: O1"
75d3389d-55f9-491b-9883-f56bf952c7ba-1,"
The correct scenario is A.

O1 is: I went to the store to buy a new phone., O2 is: I went home to my pathetic life., H1 is: I went to the store to buy a new phone., H2 is: I went to the store to buy a"
16537cae-b01b-499e-ae45-fe35406f9422-1,"
The correct scenario is A.

O1 is: I went to a friends house one day., O2 is: He bit me really hard., H1 is: We played monopoly., H2 is: We played lions vs. bears.
Scenario A is: O1 H1 O2"
32ef5e38-f9bd-4f28-8fbb-cd7771a08e59-1,"
The correct scenario is B.

O1 is: Greta was so startled she ran crying to her mother., O2 is: Greta was so startled she ran crying to her mother., H1 is: One day, a bug jumped out of the pantry., H2 is: A"
d606cdaa-515c-4d65-a9f6-947f8d13432a-1,"
The correct scenario is A.

O1 is: I was invited to a party by a friend., O2 is: I was invited to a party by a friend., H1 is: I was invited to a party by a friend., H2 is: I was invited to a party by a friend"
999d9ada-3ccd-4e1d-a971-4d93789aa4aa-1,"
The correct scenario is A.

O1 is: The doctor told me that I should take a break from work., O2 is: I was so tired that I fell asleep on the couch., H1 is: The doctor told me that I should take a break from work., H2 is: I"
0081e6ba-0d00-4091-a7b6-5c0fe7d857b3-1,"
The correct scenario is A.

O1 is: I'm going to the store to buy some groceries., O2 is: I'm going to the store to buy some groceries., H1 is: I'm going to the store to buy some groceries., H"
2851728a-131d-4fe3-b88a-90cffa01379c-1,"
The correct scenario is A.

O1 is: Joe was a good student., O2 is: He got a 90 on his test., H1 is: He was a good student., H2 is: He was a bad student. Scenario A is: O1 H1 O"
2168b3ee-7975-4072-83c8-f29b809c243b-1,"
The correct scenario is A.

O1 is: I was at a party with my friends., O2 is: I was having a great time at the party., H1 is: I was having a pretty awful time at the party., H2 is: I was having a great time at the party"
f963b993-a48b-4390-9464-fbae5f86b518-1,"
The correct scenario is A.

O1 is: The president was a woman., O2 is: The president was a man., H1 is: The president was a woman., H2 is: The president was a man. Scenario A is: O1 H1 O2 Scenario"
b4adfbf4-2e20-44ca-8e65-036142b4078c-1,"
The correct scenario is A.

O1 is: John was taking his dog Chance out for a long walk., O2 is: The next day, John decided to head back so Chance could exercise., H1 is: Chance really like to exercise on the path that John took., H2 is: Chance"
37493eb8-ba2e-4cb3-b270-9da5bdbf8e65-1,"
The correct scenario is A.

O1 is: I woke up in the dark at a very early hour this morning., O2 is: The cat had shoved my door open and let herself in!, H1 is: I got scared because my door started making noise., H2 is: My cat"
