story_id,answer
237f8984-25de-4a4c-99a8-a99219f1d605-1,A. Our neighbor doesn't like our cat because it gets in his yard.
fd33b1f3-83ad-4947-995e-9d1d69be059f-1,A. My wife entered some raffles at the Christmas bazaar.
8004aded-0087-4023-9f7e-745ec3242ac1-1,B. Liam worked odd jobs in his spare time.
7f6a1dae-f4db-4cf3-8038-f4004c17dca1-1,A. Kelly was able to score two goals at the beginning. B. Kelly was ejected for punching another player.
7e890b79-8562-4a6a-bf77-529ee329742a-1,A. Adam's friends felt bad and gave them some of their food.
22dfb240-ff3c-4135-9e91-444e44ec1228-1,B. Mark plays guitar everyday.
3a52741d-0dd9-4b2f-b79d-9449e3dc98cd-1,A. Tina's parents felt sorry for her.
da41ccbd-0303-40c2-a26e-9a718a278df9-1,Mary hit a mailbox and damaged her front quarter panel. The answer is: A.
2333fbe7-309c-413d-8cd4-67ce80eaca90-1,A. People knew of Jon's ability.
d0c35739-190f-4945-8bfa-b700c6889a1b-1,B. Randy was trying Indian food for the first time.
e4ad0eb1-ed43-4f41-923c-8f1b272570ef-1,B. Harry saw a girl he liked.
89e7a088-44f7-4180-b8fe-7e150e962a38-1,B. on the street nearby there was an aguement.
9009a9c5-a5ea-4281-b5ad-1d413bc27ee9-1,A. The promotion was unexpected.
1d1c4d93-6915-4282-844c-83ae6a375840-1,B. He was sorry for taking so long to pay the money back.
fca2884b-c607-4b59-a086-2ba021ca0d53-1,B. We relaxed on the beach for a week.
87c3e711-0f34-4620-b1d7-c33436b52546-1,B. I fell off and broke my arm.
6bdd3686-e49e-4e83-869d-bed942e3e83d-1,A. Michael had a bad trip to the casino.
2739d4b2-9721-4239-a6ff-6e04d45c4bbe-1,"A. I did not wait to get going, I just jumped in."
5667a8aa-a8e0-4055-bdf9-8815e6fe1145-1,B. The coffee pot broke and I had to replace it.
4a68a83f-5da7-4b52-95f4-a6aeaa33927b-1,A. Kelly met one direction.
8cd5c023-1bd7-4821-bd29-26bb06a35ddf2,B. They went to see animals at the shelter but couldn't decide.
f15ddccd-7a21-45c3-ab3f-241ef3b2e4d31,B. I threw up from the pumpkin bars once.
03e9bbf0-9783-4c1a-b00c-625d3a59805d-1,A. Mike felt really lonely while eating.
0f797de2-3d82-46d1-a370-c278a36ad7851,A. Megan wants to stop doing drugs for her family.
bf8b9f77-692d-4873-a7e5-30dec273eb4d2,A. May chose her classes carefully.
963d3ae8-43ee-424f-afd2-9d225624201f-1,A.
5348daea-021f-4210-92ae-a0a52b576705-1,A. The date went really well for Toby and Kendra.
f15ddccd-7a21-45c3-ab3f-241ef3b2e4d32,The correct choice is: B. She told me yogurt was an ingredient.
547e9231-6b71-4cd3-8a82-0d597c315a4a-1,A. James grew up and started a bookstore.
be0c5b83-6c8d-40a3-8e0e-e2d9f159f419-1,B. He decided to buy a Christmas Tree and decorate.
8cd70d09-7bad-44ce-8681-101645b5e825-1,A. Francis met a person at the park.
76fcb242-5a93-4526-a0d0-1e1daaa6c704-1,The correct choice is: B. Stacey and her mom baked cookies.
36a44b73-6d19-4fee-bd61-fc600e874248-1,"B. It was so much fun, but i was alone."
67041fdb-5cfa-48f4-9ab9-130a7b1be603-1,A. Susan hit a rock and stayed on her bike.
59888f4b-4a47-45cc-aaa6-c4a7a7dfe8dc-1,A. I brought her home a cat because I couldn't afford to buy her a car.
18911d29-c93d-4721-aaee-4d395926e7a8-1,A. Gina wanted to walk home with Jamie to help him.
cd2880c6-3e1c-41c5-854d-3b73e2a0ebe21,A. Kelly got there at the nick of time.
106f0b8f-a795-4388-9f40-fe7134bc2946-1,A. Dave gave his dogs a treat and they loved it. B. Dave tried it on his dog and got bitten.
bc18f305-4f3b-4296-a5ff-702dd706322c1,A. Emily's child was fascinated by the lion's roar.
a10dc43b-43f8-4702-8286-c20d23b68336-1,A. Earl could not go to bed early as he enjoyed staying up. B. He couldn't stay asleep during day jobs.
20976b75-b949-4b8a-be45-c733eb7f6539-1,A. Reggie looked in the fridge and found eggs. B. He went to make eggs and burned them.
bf8b9f77-692d-4873-a7e5-30dec273eb4d1,A. Fredonia was far from home and May missed her family and boyfriend.
95bb42a0-a3f4-462a-8264-329cb40c772d-1,A. Jill wanted to know what wildlife lived at the ski mountain.
0d976432-4844-4b5a-b9e0-7af3c174848e-1,A. He saw a horrible crime.
c8ac86f3-0c8d-430f-96a8-d1374c9c37ff-1,A. Jan took logged all of the inappropriate texts her boss sent her.
84c4e8a7-a4b4-4ae9-b9a0-9905ea57bc54-1,A. Walt's son wanted a ball while at the store.
b751714c-5e34-43ac-8e70-c675bddc613c-1,"B. We lived, and we got right in our car."
b95911a4-c63d-4ec9-ac5b-37c8b579fcd2-1,B. Nate was preoccupied with his pregnant girlfriend.
9ea7e913-c437-47e6-9b53-2bf8b324f7e2-1,"B. She thought she saw a crime taking place in the parking lot, but she was wrong."
0a14cd78-254b-4adf-9ca2-da0f4cb6328b-1,The cat sprayed Jeff's front step where his jacket was laying.
f80d9033-bd3c-49c1-bcf1-6ec9e92f9b83-1,A.
c230bca2-9977-4ca5-9011-3d56a42b5f88-1,A. Rick saw a child struggling in the water and walked over to help.
bf00abac-541b-4853-8e54-f1ef31f5f356-1,B. Jake spotted a hungry old man on his way.
384e9eda-8f62-480d-9988-4efb26155f35-1,A.
ea08ac25-ece5-45f9-bebf-3c02eb6940cf-1,B. We had fun and he didn't know how to leave.
896a1b17-2dd1-4f0e-9168-7146939f6dcd2,A. Fred had a history of being violent.
6e1aafc7-0f31-410c-9040-9bb325450602-1,A. She worked one day to afford it.
d12c4ece-930d-40d6-85ea-9112993f3e331,A.
556671c0-e3b5-4407-807b-bc80c524130d-1,A.
97b6825e-0468-4ce7-bbe9-6eb331a6009c-1,B. Amy did not have socks.
557955c2-8f27-45e0-ae02-498f57755531-1,A. Susan bought tap shoes.
7e8df602-b632-4595-967c-fe982b643f3b-1,B. Katy decided to run away from her parents.
70629f1f-b629-40b9-8783-ea04509127a0-1,B. We met a golden retriever puppy and he played with us.
6015f416-2703-4d14-937f-5612841d04452,B. Joe hurt himself stretching.
69742aaa-ec73-4354-9de2-2ee4f8e19ec11,A. Steve's wife just moved out of the house.
c350c383-6703-4c81-b61e-1f403481a42b-1,B. Lucas tried the peanut and hated it just like he thought he would.
66b40ad4-25b1-4c11-b71f-caaf7680df20-1,B. I told my wife we should work at the same company.
530a7f9f-c8b5-4b26-a5f5-0bf05d79d08e-1,B. There was a bad storm by Trish's garden.
c2e81e75-d199-44cc-a0a1-761886e7c0a6-1,B. Jake was looking forward to meeting friends at the end of the week.
dbd846d5-0a95-4532-9c0a-89d1c1f2df6b-1,A. Mason became injured while working out. B. Mason's leg was caught in the treadmill.
bede6f42-250a-44ba-8ffe-cf50afb11cd4-1,"A. Her mom thought of everything she wanted, wrote it down, and gave the list to Miley."
2b942f74-386c-4e70-acea-cd8c3722370f-1,B. As Jaiden was unpacking he was worried about being bored.
631e2896-258e-4ddb-af34-b52757f8415c-1,B. Rick remembered to sync his smart watch before leaving.
75f6ea49-b31c-4577-aa20-f493e0eba1c8-1,B. Jason was surprised to see a brown haired girl nearby.
8d184896-38b8-4cde-91f5-b17cb2390d3d1,A. Daniel could not turn on the lights at home.
8227f76a-cb7a-48eb-8a69-c715e91fb072-1,B. I added some salt to the food.
c0dcff62-44e2-422a-aaef-923beb31b1a3-1,B. Dan knew he was being pulled over for the loose taillight cover.
0baf6a77-c910-45af-b87b-bc8707528c51-1,A. Allie tore her jeans while washing them. B. She fell when she was playing tag and ripped them.
75d3389d-55f9-491b-9883-f56bf952c7ba-1,A.
16537cae-b01b-499e-ae45-fe35406f9422-1,A. The chicken was not cooked.
32ef5e38-f9bd-4f28-8fbb-cd7771a08e59-1,A boy came over and kicked her toys all over the place.
d606cdaa-515c-4d65-a9f6-947f8d13432a-1,A. The entire community was at a different sale.
999d9ada-3ccd-4e1d-a971-4d93789aa4aa-1,A. Johnny's friend purposely broke Johnny's science project. B. But Johnny didn't want to do drugs despite his friends effort.
0081e6ba-0d00-4091-a7b6-5c0fe7d857b3-1,A. Sam decorated his house with lots of scary decorations.
2851728a-131d-4fe3-b88a-90cffa01379c-1,A. Jane was the gold medalist at last years competition.
2168b3ee-7975-4072-83c8-f29b809c243b-1,A. Todd has love to participate in marathon. B. Todd trained for several months after the race.
f963b993-a48b-4390-9464-fbae5f86b518-1,A. Donald's opponent was more popular.
b4adfbf4-2e20-44ca-8e65-036142b4078c-1,A. Sally took a lot of pictures when she went sightseeing.
37493eb8-ba2e-4cb3-b270-9da5bdbf8e65-1,B. My cat was in my bed.
0047de81-b7cf-43a0-9f5b-176491b985bb-1,A. There were police down the street arresting people.
7f6f41a9-0028-4f8d-b4ec-bcc390591a78-1,B. Cade started by reading one chapter at a time.
e6062c32-f1eb-4026-95fc-6cc2db46f70d-1,B. Beth came all by herself.
15bdf14b-7fba-43e7-b53e-184ce389a588-1,B. Carl found that some people feared him for his size.
fea12618-5110-4c33-9b89-296d32928aed-1,B. He went for a run and his cold got worse.
1540800d-0dfb-4bdd-bad0-aed0ca89df54-1,A.
99937112-691b-440b-8b49-0083e36796d8-1,A.
b6808ad4-57de-4975-b75e-b2b9e5b5cd1e-1,A. We all went to the rodeo.
ca6b1a16-e9db-466d-8f90-9b2ed062aa5c-1,A.
d313ed5f-56c3-40ee-918a-efeef6818d882,B. I didn't manage my team well and lost all my games.
87aeeeb4-ca43-4587-ad93-056dea97f0ba-1,A. Tim's drawings improved the more he practiced.
37b3f8a3-3b87-498c-9be0-daaf96e10b89-1,A. I kept at it and self-published a book. I decided to price the book at $10 per copy.
171af203-8619-458c-9cc8-ca5f6107a49b-1,A. My daughter hit a home run. B. She struck out in her very first game.
23beb5ae-0916-466d-b67f-624d80026558-1,A. My best friend wanted to try a new restaurant for lunch.
1b2c8960-b846-49a4-a8a3-46d429f4c4b2-1,B. Tom and Sue took a walk.
3d04c8a4-67ea-4364-8391-f0265adc2117-1,A.
cd9ce176-fd0b-4d9e-880a-5c1660e1b8e6-1,B. Gina found something that didn't work.
108c3481-7efc-43ea-80bc-50b02c7d240f-1,A. Bree bounced and hit the springs.
127daf23-f8a3-45af-94c4-f94e727107271,A. The two women came across a wolf on their run.
61b6f263-4d6b-4a60-a764-99cd22355d3d-1,Adler's dad got angry at him.
195eb16e-c240-4320-8a0f-41e0daa2f51d-1,A. The judges judged the best and worst meals.
ea7e69cb-4105-4aab-bd65-588f831ccc4e-1,B. He did not know anyone until he went through Rush.
49765630-1923-441c-960b-ca1e4441dc08-1,B. They began making out on the dance floor during the reception.
ef142000-b8b8-44b0-8558-1033edd89b78-1,A. Danny met some friends at the park.
961a77ca-e5a0-4726-bcde-bb1fa1a92c58-1,B. Professor Smith was having trouble teaching his classes.
109cf806-aa3f-4371-9bc3-41a9fcc177bb-1,"B. Before long, Amanda started feeling guilty."
c195bdb3-e2fe-43ec-9708-871638d6fd3c-1,B. Neil booked a trip online.
ac365c50-d129-4d35-97d1-f5f2af2f66da-1,A. Donald was eating outside before it started to pour.
658ff2a6-00f5-4014-8ab1-547cddd9aa0f-1,A. Karen started feeling sick of her friend.
08f96eba-d2d7-4a03-b1b4-d6bda758dc88-1,A. It was the first time I had been part of a big study group and our entire group passed.
c9ef6b84-e4e2-4036-8a8d-62f613349884-1,B. Harry saw an old friend while out shopping.
47a3fe43-8741-4dc5-bb21-c151bcb70742-1,A. The Anderson's went and had a great time.
4eb674b8-844c-4279-bf3a-420371f31010-1,A. Pam was upset her cup was broken.
8a097b15-5263-4ab8-8e43-9adb3f2cf00f-1,A. I grabbed the money when the woman wasn't looking but a guard was.
0fbadd33-9a9c-493e-a850-552d3ce4fb15-1,B. Ralph spent most of class talking to the boy who sat next to him.
a3bd6fa6-986a-4633-b24f-41d5ca1d0a96-1,B. Her parents caught her speeding through the neighborhood so they grounded her from the car.
cbd66f79-94ff-4565-8933-f0bec44f718a-1,A. Bill lets an older lady on with no fare. A month later she surprises him with a homemade cake. B. He has to often turn away customers without fares.
3b32b317-8311-47ef-83a7-d2594c8719c8-1,B. Josh got up the courage and the girl asked him out.
27c1ef75-f02b-4956-9260-ebfee8764c8f-1,B. His team wasn't doing so well the first half of the game.
eaa11059-bdec-4d81-8d54-ca006bff517a-1,A. I got stuck watching a romance movie with my girlfriend.
eb5e4621-5d56-4495-98f0-622be6cefa58-1,A. Bogart loved his pig. B. Bogart hated the pigs.
f0829acc-86fe-44f9-ac9f-4ca6ac2a77181,B. Adam and Angel looked for a house.
f9e6bf5f-ba88-4108-994e-529750445ff11,A.
35a3c70b-3275-4421-9d11-ec44095287fd-1,B. Nicole hurt Lana by doing something bad.
7afc5a90-083e-4ed3-a237-04e8fc625dcb-1,B. That night Rose hooked up with a girl.
aed3acc4-6697-4123-9272-207ba8985435-1,"B. Jean went and while there, her boss got drunk and propositioned her. She said yes and they left the party together."
317eddc2-e116-47c7-9829-ede3caa700e5-1,A. Jay realized it was bad for his health to always be in a rush.
eec1769b-7af5-4224-9db0-a56f12a78cf5-1,B. He lost his dad when they were looking at different items.
391f5b4e-ffac-4184-be40-438c4304d9221,A. Jimmy's mom wasn't surprised when she saw him.
e9e73c14-cb6c-4362-9152-34e6b454e2e5-1,B. Suddenly she heard a familiar voice.
5f0fb986-9b3a-4929-ab41-b7a12c1e93ec-1,The chicken expired a week ago.
5812d42e-86f8-4820-a3b0-78fa20a3b08c-1,"B. After work, June always took a long, hot, soapy shower."
943978bb-5cd2-4040-a2f3-ad38a8477e0b-1,A. My girlfriend showed me a video about making pasta.
fde4f0d8-2e98-429c-ace7-5c38769df606-1,A. Javier had a vivid imagination.
e08b9e1c-d6de-4872-9bf6-d64215bae078-1,A. I got angry because I didn't get it.
711609b5-9a5b-4402-836e-9ebbc8458d26-1,B.
7dc38e77-a406-4933-a6a3-ac421b08cbf7-1,B. Ron did not show anyone the seashell.
6ed793f7-b357-414a-a813-6cb9d40206c4-1,"B. Unfortunately, it broke and she wanted to return it."
1ae618b6-7e17-4bab-ad78-a5bc0903df59-1,"B. He never learned how to change a tire, but discovered it wasn't too hard."
dd4432d1-caab-44ad-b2b6-ab85e0c057d9-1,A. Kelly was nervous the kids would be mean to her. B. Kelly was nervous about making enemies.
c8435a07-314f-465b-85ed-3e3bb05f50eb-1,A. Betty was exited to find a perfectly round sand dollar.
62587ab6-394e-4fa0-bfd2-104c361d200e-1,A.
77f37921-693b-4cb2-bcc8-8c6b8a2757f3-1,"B. I searched everywhere, to no avail."
1d16e0ec-5b9a-4352-b0e5-71ff02b9880e-1,"A. Danny wanted a pet, and his wife loved of dogs."
33633fff-980d-42fd-945f-7c557186e2f8-1,"A. Mike looked up information, not realizing some was wrong."
83cc928c-b473-4934-9b84-1e3f7346bed8-1,A. Jill found a purse she loved.
d76006eb-9467-460e-9f2d-4d954f68cff2-1,A. Harry bought a cap for Peter for a surprise birthday gift.
f982ae74-c3d1-41f6-a173-7c3ddec21104-1,The instructor didn't show up for the dance lessons.
3f56965b-ce1c-44d1-9468-45f85945b971-1,"B. Frank, decided to pay for his friends golf cost."
0239ea56-7067-4605-8a93-419783a789c0-1,A. I wanted a doll that looked like the one I had when I was older.
2c9f2267-ec1b-436d-af2a-10d2fd2302d2-1,B. It was very successful and lots of vegetables resulted.
f2c2ff3d-b53b-48a5-a22e-d8ebaa8a013a-1,A. Sally's best medium was marker.
e5dd1c8c-b993-40da-9451-42496967f186-1,B. John never practiced.
1d24ef2a-98eb-4797-9e52-ebf7a4d15df4-1,B. Mitch's friend wrote on the book before gifting it.
565504d1-6088-4f15-a592-d7dded8412571,A. Barry decided to go bowl.
f612d4c0-335a-4ae4-8c44-9d9591661dfb-1,A.
a5cb9952-605f-40db-a67c-c5120f3ee948-1,B. There was time for a two mile run before class.
71fc7ec4-04b0-4c11-915b-93d6aa866186-1,A.
2ef42f27-39bf-40d8-8636-108de35831031,A. My father who I love loved for me to go to games with him.
1048609e-3912-424e-ac74-3b4caec4a2cb-1,A. The jones had an enjoyable day.
5869fbe2-b5ab-4dae-af9f-e40b03816276-1,B. Cleo took classes at night to learn to read.
df657317-604f-48f7-abd6-94b2d3343f78-1,A.
0ea89e83-ca2d-48da-abca-245027c6812c1,A.
1ac972de-c238-4aff-a516-9f0a4afc0b23-1,A.
715cab6a-0f9b-452e-9e76-f09e2de3fb11-1,A. My friends and I jumped into the river at midnight.
274adecf-9505-4827-bacc-1e265433d8f1-1,Stray dogs wondered in the yard and attached Gretchen.
b6d81d61-4ebf-434c-90ea-43a05b3bab6e-1,A.
1d4880ad-8571-448a-8754-f35c20b0b992-1,The horse was in the barn.
58277b50-3382-4021-bd81-861de682935f-1,A.
da5ec41e-4fd5-4a1c-b2ad-67fd6c8b11651,A. Joy is very excited but also very nervous.
2ba6a29f-c6cb-4be4-8958-3f76ccf6f08e2,A. They ate most of the pizza and i was still hungry.
044aa8e7-d415-4285-981e-66c412c4e5c8-1,B. Tara ran away from home but returned that night.
894d241f-394e-43d2-95ed-e7f01da28361-1,B. I asked Mary to come with me somewhere.
12a391ef-74e3-43ad-b9f4-3a0b2c345505-1,B. The only color pen he had was red.
aef8a3d9-ea8a-4659-a24a-471eb9bbfa26-1,B. Amy left for home before it was finished.
3570e906-de24-44c0-9f6a-d9c48c61d3ec-1,B. He found no one to date.
dec283f7-e03d-480e-9fde-47bfdab33cb3-1,B. Ira was on a new diet.
e088f8f4-0593-47fe-9f9c-0bdb2ef04d62-1,A. Jim was speeding when he was pulled over. B. Jim was caught drinking in private.
0f277b11-2ac7-4769-b857-6055461ec5581,B. Today the company Diana was cleaning for had free lunch.
57f0ad88-0dad-4cce-95da-30175ff0ba401,A. All of Bobby's friends attended.
c0b763f6-cab4-4f71-b327-809fdd16e20c-1,A.
46fc0598-5227-403b-8260-57241a9a272f-1,"B. There were no wasps in the nest, and the child didn't get stung."
3e86d474-c6a0-4400-82fd-0ef719edf379-1,Jim's wife was ailing and could not accompany him.
35437912-20c3-4c95-9f71-8a19129884e5-1,A. Tim's phone died in the middle of his presentation.
b4f3c7fd-a604-435a-93fd-50520e183e55-1,A. Johnny threw his guitar at the crowd. B. Johnny started a song at one of his shows.
d854dce9-c080-4e3a-a983-2a8b37a70c05-1,A. I told him that getting married to his niece was illegal.
d3a567ee-0860-440d-984d-6f296ddc423d-1,A. James found online alternatives for marketing.
2e41f1e7-165c-4f8b-9100-c2690401f2f0-1,B. They argued about whether parents could be considered heroes.
8bd50b4c-581e-4d2c-b991-0a2a6e6520ef-1,A. Pat finally proposed marriage.
1e778fb4-f071-4851-bc73-82fbf6e33c44-1,B. Fred tried and finished a half marathon.
f17937ef-0251-4a80-a0c5-e6779805c21e2,B. Rick found a snake.
b067f68f-f925-485b-8d72-0a37706cf97c-1,B. Brody injured his knee and he went to a doctor office.
885ab40f-f5db-4ef8-a3ba-687f7bb029cb-1,B. Then we decided to move to the country.
84249fb9-80ac-477e-9016-89ce6cd7b14a2,"B. Bob, her brother, offered to help her by donating his own."
32211c52-e8bf-4b39-9bfe-ec6141f80a47-1,A.
06fc4da5-de21-4e96-a5a7-76d9546427e8-1,B. Lucy got on the train.
193f9173-a9de-4101-a6e6-96da7b7365ef-1,B. Kelly still took her bicycle anyway.
3df7f464-b071-476b-843a-ad708224316b-1,B. Lucy was being careless.
caaeb42b-6ef3-4523-a758-0796475fd746-1,B. Jordan bought a lot of candles.
8ec15d43-6ae9-495f-99ca-a76f776e7695-1,A. Becks friends have a rock collection.
cdbdae8f-03ce-4835-aabc-7d6694204e4b-1,A. Rita got a present for her mom.
b42168ef-7492-408e-a8a7-1cced17b9512-1,B. He made an appointment with a neurosurgeon.
c9e0ad92-16a3-4721-b221-bc7a7ea721952,A. The football team made the winning touchdown.
4fe38f87-15d1-4039-a76a-0001ab7180ba-1,B. Jill's mom gave her her real mom's number.
bb074ec5-dc10-4ca3-8cc0-500019d7a5ba-1,The budget was very low to buy an expensive one.
14791a39-5879-4cc8-91ef-ce366e93bdc61,B. I tried cleaning it out.
7ed61df8-cd66-491a-9466-046f5994c4c3-1,B. She didn't pay attention to the color of paint she dipped her paintbrush in and began painting again.
6aa302f5-f690-41b4-a91e-ff4ca5526dad-1,A. He lowered the balloon right before the helium blower stopped.
2e93f0cb-6955-46b0-a12f-458901532c08-1,B. Karen decided to make Chinese food for dinner.
07d077be-6bd2-4deb-b13b-60b75365473a-1,B. JoAnne locked her keys in the car at the store and almost could not get to work on time.
ccb4ad57-5f35-495c-887e-b94243db7c35-1,B. Jenny got hurt but the doctor fixed her.
a473186c-ffde-4b02-bfed-88205d40aa08-1,A. Frannie had to use the puke bag because of nausea. B. She accidentally spilled her drink in the airport.
ecb1b244-9245-4c6d-a0d0-ea7a2c796589-1,A. Amy found some cash on the ground and picked it up. B. Amy found money in her pocket.
28c1058a-5923-4a6a-86e1-7813922e271d-1,B. He tried to make friends with the woman everybody told him not to make friends with. The woman was a mean bully.
eec681d4-5db0-454b-9c4b-581abd631902-1,"However, the forecast called for warmer temps."
a0e28d0b-f3ad-4bf7-bfbb-e5c1446148e7-1,A. He couldn't afford the rent.
829ba485-874b-4421-a44d-fbf657e7ccc9-1,B.
c53cf763-722c-40f7-b177-08811eb55fcb-1,A.
851fc250-1bed-47ea-8ef3-60a95053ca16-1,A. Lucy received a gift card as a gift. B. Lucy found a pretty case at the local store.
cde1252f-f3a0-4581-ba60-14b2a794f20a-1,"A. Sheila spared no expense when she planned her wedding, buying only the most lavish decorations and food."
94e24b1f-a120-4f54-a4ce-0fdc43070ff7-1,B. Joey ruined his car while on his way to work.
04dad9be-d5b7-4171-a3d6-a1942147bc47-1,A. Sue looked outside for her ring. B. Sue told a ex boyfriend who pulled it out of his pocket.
e44c9a8a-94bd-4c2e-9d50-97fe07c060ed-1,A. She had the time of her life!
309811d9-8b8f-4bdc-97d8-59d7be4bf5e7-1,A. Another dog was barking.
7e4b3080-dade-4f76-b5ca-582bbd3d2517-1,A. They hadn't been home in years.
73d5cd76-f7fe-46d9-8b56-e1ee3431e7a4-1,B. Tom and Jerry got home safely.
dfd78fb7-241e-4e4d-a80f-46ba8727fe20-1,B. She couldn't find the keys anywhere.
7045c09d-485b-40a7-a8b7-442d7d4fa9fb-1,B. forgot to stuff it with bread.
3ac26be6-c668-4eb5-900f-86351eea0b08-1,A. Susie grabbed her coffee mug.
e0105d64-5710-45ef-9ab6-12c3f3614417-1,The sign painter misspelled the name of the restaurant!.
00da6576-4444-477a-b2b6-f3936ce8e963-1,A. The waiter brought the wrong food twice and didn't apologize.
c232b7d7-2e19-403b-b8f6-48ff1b0ee67c-1,B. Stephanie went to work at the local newspaper.
4ba92854-6822-4f71-82b1-cd43aeb54d4b-1,A.
8444b0dc-60d7-4e95-9c62-7a47ef12ef46-1,A. Gina made new friends with different hair colors.
f4d5db55-fcc9-46ee-8abe-8af883b2f5c9-1,A. Matt joined the Army. B. Matt was too afraid to step in when he saw a crime being committed.
3cb11099-3cb1-4ccf-8956-e47d9ce9740e-1,"A. Her coworkers were welcoming, and her work was easy."
7481c81f-3160-4ea3-a034-2bc2e89d6f2e-1,A. Steve became a pilot.
0ffedc8a-9a29-4003-8029-9930f53fb45c-1,A. Everyone in the class had fun.
db05c29a-9aed-4b8e-a38e-82667340eb17-1,A. Charlie caught a cold one day.
d46e5bd9-8a43-4670-b8c7-fe56f59cceae1,B. Lina got very sick from the fried donuts.
76f66eea-eb60-434d-842d-68568348fbd4-1,A. A nice lady felt bad for the dog.
9f343476-a847-42a2-aa75-b9a7563b6476-1,A.
dab6e355-b513-475d-b3ae-41a1bcc99e60-1,A.
f610b1ac-e5e1-46f9-85e6-ac6d2688b720-1,A. Everyone in class failed the test except for Mike. B. Mike was normally an excellent student.
b2df254f-fc49-4490-9f7d-bf75a7bd63a2-1,A. Stacy's mom couldn't drive and she didn't have time to drive her everywhere she needed to go. B. Stacy gave her mom a used motorized wheelchair she bought.
6e8b15d2-09c4-45f3-b854-9fa795c243e0-1,A. Lucy liked some shoes but grandma bought her other shoes.
8d0401c3-75cc-40f9-b2be-0135cb9f13e5-1,A. Mike's fans were upset that he stopped writing.
bba42c7f-d738-4af9-8959-ae1ab4a99ccd-1,A.
867de6bd-f5f2-49d2-b000-8a3d0049dbbb-1,A. A woman did not like that America was involved in the war. B. Vietnam the starting losing the war.
d4a1b33c-7acb-4931-8d4e-cde40c89bdf0-1,A.
1884c64f-13f9-439c-93e0-96668712be36-1,"B. Jerry broke a guitar string on stage, but had a spare guitar."
f8a623b4-a19c-4176-a576-2fda8da9d6161,A. The teacher pushed her and helped her to exceed.
394d3aa0-1426-41a0-8494-925dfb385eb3-1,A. The firefighters raced to their fire trucks and drove off.
